YYYY/MM/DD,0~1,1~2,2~3,3~4,4~5,5~6,6~7,7~8,8~9,9~10,10~11,11~12,12~13,13~14,14~15,15~16,16~17,17~18,18~19,19~20,20~21,21~22,22~23,23~24
2026/01/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2026/01/07,4,3,4,2,0,0,5,3,1,1,1,4,4,0,3,2,2,4,5,7,6,3,2,1
2026/01/08,0,1,2,0,0,0,0,1,0,2,3,3,6,3,10,3,10,5,13,7,8,13,14,12
2026/01/09,3,3,2,1,2,3,2,3,1,3,1,2,4,0,3,2,7,4,4,5,4,1,7,4
2026/01/10,2,4,0,0,0,1,0,2,3,0,0,1,8,8,6,2,2,4,6,3,1,3,3,8
2026/01/11,2,0,3,0,1,1,4,1,3,2,1,2,3,0,2,5,3,2,3,4,7,3,1,6
2026/01/12,2,6,2,3,3,3,2,0,0,0,1,4,3,0,0,1,0,2,1,1,2,4,0,1
2026/01/13,2,3,2,1,0,0,0,1,3,0,1,5,1,1,2,0,2,2,2,2,2,2,3,0
