YYYY/MM/DD,0~1,1~2,2~3,3~4,4~5,5~6,6~7,7~8,8~9,9~10,10~11,11~12,12~13,13~14,14~15,15~16,16~17,17~18,18~19,19~20,20~21,21~22,22~23,23~24
2026/01/07,0,0,0,1,0,2,3,2,1,2,1,2,2,3,1,4,1,4,1,5,3,8,7,5
2026/01/08,3,1,0,0,0,2,4,2,4,0,2,1,6,1,3,2,14,15,16,12,9,21,19,9
2026/01/09,4,6,0,3,1,2,5,5,1,1,3,1,3,4,6,3,6,6,2,4,5,8,4,5
2026/01/10,1,0,1,3,2,2,1,2,0,1,1,3,8,6,5,5,1,4,4,5,4,6,198,232
2026/01/11,93,25,15,15,11,16,14,17,23,20,19,9,9,18,14,18,15,77,240,104,60,95,57,37
2026/01/12,34,18,5,4,2,1,6,6,16,9,11,12,15,62,118,132,90,102,114,44,142,98,35,20
2026/01/13,18,8,5,6,5,5,3,1,5,0,8,4,6,4,2,3,4,4,7,7,8,9,8,14
2026/01/14,4,5,5,3,2,4,2,4,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0
